name,M_solar,M_kg,r_m,r_km,r_AU,r_ly,r_pc,r_s_m,r_s_km,x_dimensionless,horizon_ratio,r_ph_m,r_isco_m,inside_photon_sphere,inside_isco,Xi_segment_density,D_ssz_time_dilation,D_gr_time_dilation,stretch_factor,R_ssz_m,R_ssz_km,v_orbital_m_s,v_escape_m_s,v_orbital_ssz_m_s,v_escape_ssz_m_s,v_orbital_km_s,v_escape_km_s,v_orbital_ssz_km_s,v_escape_ssz_km_s,v_orbital_over_c,v_escape_over_c,tau_over_t,z_gr_redshift,z_ssz_redshift,T_orbital_seconds,T_orbital_years,T_orbital_ssz_seconds,T_orbital_ssz_years,g_m_s2,g_earth_g,phi_potential_J_kg,export_timestamp,phi_golden_ratio
Star_0552,1.9779286600e-01,3.9341001047e+29,4.0278773189e+19,4.0278773189e+16,2.6924313629e+08,4.2573483975e+03,1.3053366558e+03,5.8430515785e+02,5.8430515785e-01,6.8934481662e+16,6.8934481662e+16,8.7645773678e+02,1.7529154736e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,8.0557546378e+19,8.0557546378e+16,8.0739758845e-01,1.1418326198e+00,1.1418326198e+00,1.6147951769e+00,8.0739758845e-04,1.1418326198e-03,1.1418326198e-03,1.6147951769e-03,2.6931884606e-09,3.8087436470e-09,0,0.0000000000e+00,inf,3.1345027470e+20,9.9326398300e+12,6.2690054940e+20,1.9865279660e+13,1.6184476692e-20,1.6497937504e-21,-6.5189086584e-01,2025-11-22T13:30:24.756086,1.6180339887e+00
Star_0553,5.0101492040e-01,9.9651867668e+29,3.5424991770e+19,3.5424991770e+16,2.3679807333e+08,3.7443179125e+03,1.1480374557e+03,1.4800614808e+03,1.4800614808e+00,2.3934810972e+16,2.3934810972e+16,2.2200922212e+03,4.4401844425e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,7.0849983541e+19,7.0849983541e+16,1.3702212679e+00,1.9377855005e+00,1.9377855005e+00,2.7404425357e+00,1.3702212679e-03,1.9377855005e-03,1.9377855005e-03,2.7404425357e-03,4.5705661743e-09,6.4637566715e-09,0,0.0000000000e+00,inf,1.6244222230e+20,5.1474834051e+12,3.2488444461e+20,1.0294966810e+13,5.2999485083e-20,5.4025978678e-21,-1.8775063229e+00,2025-11-22T13:30:24.756086,1.6180339887e+00
Star_0554,4.3800512690e-01,8.7119219740e+29,2.3712579629e+19,2.3712579629e+16,1.5850654832e+08,2.5063502408e+03,7.6846678642e+02,1.2939225766e+03,1.2939225766e+00,1.8326119396e+16,1.8326119396e+16,1.9408838649e+03,3.8817677299e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,4.7425159257e+19,4.7425159257e+16,1.5659231668e+00,2.2145497801e+00,2.2145497801e+00,3.1318463335e+00,1.5659231668e-03,2.2145497801e-03,2.2145497801e-03,3.1318463335e-03,5.2233574427e-09,7.3869429366e-09,0,0.0000000000e+00,inf,9.5145493138e+19,3.0149787417e+12,1.9029098628e+20,6.0299574833e+12,1.0340989477e-19,1.0541273677e-20,-2.4521153642e+00,2025-11-22T13:30:24.756086,1.6180339887e+00
Star_0555,5.8899077970e-01,1.1715026608e+30,6.9541874969e+18,6.9541874969e+15,4.6485210541e+07,7.3503725789e+02,2.2536823077e+02,1.7399533030e+03,1.7399533030e+00,3.9967667436e+15,3.9967667436e+15,2.6099299545e+03,5.2198599090e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.3908374994e+19,1.3908374994e+16,3.3531370441e+00,4.7420518842e+00,4.7420518842e+00,6.7062740882e+00,3.3531370441e-03,4.7420518842e-03,4.7420518842e-03,6.7062740882e-03,1.1184861242e-08,1.5817782461e-08,0,2.2204460493e-16,inf,1.3030916461e+19,4.1292482511e+11,2.6061832922e+19,8.2584965023e+11,1.6167996680e-18,1.6481138308e-19,-1.1243528036e+01,2025-11-22T13:30:24.756086,1.6180339887e+00
Star_0556,2.6757814030e-01,5.3221292106e+29,7.7154008428e+17,7.7154008428e+14,5.1573535045e+06,8.1549527986e+01,2.5003729600e+01,7.9045968981e+02,7.9045968981e-01,9.7606505964e+14,9.7606505964e+14,1.1856895347e+03,2.3713790694e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.5430801686e+18,1.5430801686e+15,6.7852573137e+00,9.5958029172e+00,9.5958029172e+00,1.3570514627e+01,6.7852573137e-03,9.5958029172e-03,9.5958029172e-03,1.3570514627e-02,2.2633182165e-08,3.2008153178e-08,0,6.6613381478e-16,inf,7.1445032919e+17,2.2639564770e+10,1.4289006584e+18,4.5279129540e+10,5.9672488509e-17,6.0828224780e-18,-4.6039716813e+01,2025-11-22T13:30:24.756086,1.6180339887e+00
Star_0557,4.5806703880e-01,9.1109534017e+29,8.2235598243e+19,8.2235598243e+16,5.4970319681e+08,8.6920619641e+03,2.6650548739e+03,1.3531880033e+03,1.3531880033e+00,6.0771746454e+16,6.0771746454e+16,2.0297820050e+03,4.0595640099e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.6447119649e+20,1.6447119649e+17,8.5991365715e-01,1.2161015564e+00,1.2161015564e+00,1.7198273143e+00,8.5991365715e-04,1.2161015564e-03,1.2161015564e-03,1.7198273143e-03,2.8683632100e-09,4.0564781533e-09,0,0.0000000000e+00,inf,6.0087602785e+20,1.9040612336e+13,1.2017520557e+21,3.8081224672e+13,8.9918662180e-21,9.1660206096e-22,-7.3945149775e-01,2025-11-22T13:30:24.756586,1.6180339887e+00
Star_0558,8.1678944890e-01,1.6245942139e+30,9.0517849211e+18,9.0517849211e+15,6.0506583697e+07,9.5674716426e+02,2.9334623979e+02,2.4128994009e+03,2.4128994009e+00,3.7514141359e+15,3.7514141359e+15,3.6193491013e+03,7.2386982027e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.8103569842e+19,1.8103569842e+16,3.4610526015e+00,4.8946675292e+00,4.8946675292e+00,6.9221052031e+00,3.4610526015e-03,4.8946675292e-03,4.8946675292e-03,6.9221052031e-03,1.1544828795e-08,1.6326853457e-08,0,2.2204460493e-16,inf,1.6432585276e+19,5.2071720524e+11,3.2865170552e+19,1.0414344105e+12,1.3233727066e-18,1.3490037784e-19,-1.1978885111e+01,2025-11-22T13:30:24.756586,1.6180339887e+00
Star_0559,4.5617519750e-01,9.0733246783e+29,3.8570383798e+19,3.8570383798e+16,2.5782342111e+08,4.0767766407e+03,1.2499719285e+03,1.3475992647e+03,1.3475992647e+00,2.8621553015e+16,2.8621553015e+16,2.0213988970e+03,4.0427977941e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,7.7140767595e+19,7.7140767595e+16,1.2530231869e+00,1.7720423849e+00,1.7720423849e+00,2.5060463738e+00,1.2530231869e-03,1.7720423849e-03,1.7720423849e-03,2.5060463738e-03,4.1796354560e-09,5.9108971476e-09,0,0.0000000000e+00,inf,1.9340812788e+20,6.1287337403e+12,3.8681625577e+20,1.2257467481e+13,4.0706546119e-20,4.1494950172e-21,-1.5700671069e+00,2025-11-22T13:30:24.756586,1.6180339887e+00
Star_0560,1.1880352980e-01,2.3630022077e+29,3.6047662647e+19,3.6047662647e+16,2.4096031181e+08,3.8101324011e+03,1.1682166979e+03,3.5096066222e+02,3.5096066222e-01,1.0271140480e+17,1.0271140480e+17,5.2644099332e+02,1.0528819866e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,7.2095325294e+19,7.2095325294e+16,6.6144900958e-01,9.3543016017e-01,9.3543016017e-01,1.3228980192e+00,6.6144900958e-04,9.3543016017e-04,9.3543016017e-04,1.3228980192e-03,2.2063564040e-09,3.1202591500e-09,0,0.0000000000e+00,inf,3.4242117083e+20,1.0850672131e+13,6.8484234165e+20,2.1701344261e+13,1.2137119584e-20,1.2372191217e-21,-4.3751479227e-01,2025-11-22T13:30:24.756586,1.6180339887e+00
Star_0561,1.8938430020e-01,3.7668537310e+29,6.2317079636e+19,6.2317079636e+16,4.1655801895e+08,6.5867328650e+03,2.0195443379e+03,5.5946519033e+02,5.5946519033e-01,1.1138687574e+17,1.1138687574e+17,8.3919778550e+02,1.6783955710e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.2463415927e+20,1.2463415927e+17,6.3516812240e-01,8.9826337309e-01,8.9826337309e-01,1.2703362448e+00,6.3516812240e-04,8.9826337309e-04,8.9826337309e-04,1.2703362448e-03,2.1186928005e-09,2.9962840929e-09,0,0.0000000000e+00,inf,6.1645058268e+20,1.9534140197e+13,1.2329011654e+21,3.9068280394e+13,6.4739642177e-21,6.5993519039e-22,-4.0343854371e-01,2025-11-22T13:30:24.756586,1.6180339887e+00
Star_0562,1.7429921950e-01,3.4668114759e+29,2.9388774226e+19,2.9388774226e+16,1.9644902557e+08,3.1063073909e+03,9.5241838888e+02,5.1490195285e+02,5.1490195285e-01,5.7076447396e+16,5.7076447396e+16,7.7235292928e+02,1.5447058586e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,5.8777548451e+19,5.8777548451e+16,8.8731380484e-01,1.2548512169e+00,1.2548512169e+00,1.7746276097e+00,8.8731380484e-04,1.2548512169e-03,1.2548512169e-03,1.7746276097e-03,2.9597602647e-09,4.1857331077e-09,0,0.0000000000e+00,inf,2.0810576078e+20,6.5944736223e+12,4.1621152157e+20,1.3188947245e+13,2.6790017924e-20,2.7308886772e-21,-7.8732578826e-01,2025-11-22T13:30:24.756586,1.6180339887e+00
Star_0563,1.6267973260e+00,3.2356998814e+30,3.6528148332e+19,3.6528148332e+16,2.4417211452e+08,3.8609183313e+03,1.1837880653e+03,4.8057651804e+03,4.8057651804e+00,7.6009016173e+15,7.6009016173e+15,7.2086477706e+03,1.4417295541e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,7.3056296664e+19,7.3056296664e+16,2.4314937046e+00,3.4386513739e+00,3.4386513739e+00,4.8629874092e+00,2.4314937046e-03,3.4386513739e-03,3.4386513739e-03,4.8629874092e-03,8.1105899756e-09,1.1470106342e-08,0,2.2204460493e-16,inf,9.4391823620e+19,2.9910963958e+12,1.8878364724e+20,5.9821927916e+12,1.6185221276e-19,1.6498696510e-20,-5.9121616355e+00,2025-11-22T13:30:24.757085,1.6180339887e+00
Star_0564,5.8279605860e-01,1.1591813606e+30,7.5533338372e+19,7.5533338372e+16,5.0490199446e+08,7.9836527187e+03,2.4478510021e+03,1.7216533129e+03,1.7216533129e+00,4.3872560060e+16,4.3872560060e+16,2.5824799693e+03,5.1649599387e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.5106667674e+20,1.5106667674e+17,1.0120668887e+00,1.4312787201e+00,1.4312787201e+00,2.0241337775e+00,1.0120668887e-03,1.4312787201e-03,1.4312787201e-03,2.0241337775e-03,3.3758917602e-09,4.7742319124e-09,0,0.0000000000e+00,inf,4.6893141860e+20,1.4859539971e+13,9.3786283720e+20,2.9719079943e+13,1.3560626465e-20,1.3823268568e-21,-1.0242793873e+00,2025-11-22T13:30:24.757085,1.6180339887e+00
Star_0565,4.2722446590e-01,8.4974946268e+29,2.2403482136e+19,2.2403482136e+16,1.4975589663e+08,2.3679824686e+03,7.2604213423e+02,1.2620751397e+03,1.2620751397e+00,1.7751306108e+16,1.7751306108e+16,1.8931127095e+03,3.7862254191e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,4.4806964272e+19,4.4806964272e+16,1.5910746214e+00,2.2501193083e+00,2.2501193083e+00,3.1821492427e+00,1.5910746214e-03,2.2501193083e-03,2.2501193083e-03,3.1821492427e-03,5.3072536647e-09,7.5055901115e-09,0,2.2204460493e-16,inf,8.8471796292e+19,2.8035020500e+12,1.7694359258e+20,5.6070040999e+12,1.1299665094e-19,1.1518516915e-20,-2.5315184507e+00,2025-11-22T13:30:24.757085,1.6180339887e+00
Star_0566,1.6833176012e+00,3.3481187088e+30,2.0414632481e+19,2.0414632481e+16,1.3646144706e+08,2.1577668831e+03,6.6158837478e+02,4.9727332263e+03,4.9727332263e+00,4.1053142309e+15,4.1053142309e+15,7.4590998394e+03,1.4918199679e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,4.0829264961e+19,4.0829264961e+16,3.3085103893e+00,4.6789402638e+00,4.6789402638e+00,6.6170207786e+00,3.3085103893e-03,4.6789402638e-03,4.6789402638e-03,6.6170207786e-03,1.1036002745e-08,1.5607264756e-08,0,2.2204460493e-16,inf,3.8769386751e+19,1.2285277319e+12,7.7538773503e+19,2.4570554637e+12,5.3619583926e-19,5.4658087590e-20,-1.0946240996e+01,2025-11-22T13:30:24.757085,1.6180339887e+00
Star_0567,1.4714540440e-01,2.9267220935e+29,4.7131124735e+19,4.7131124735e+16,3.1504762523e+08,4.9816218935e+03,1.5274046322e+03,4.3468614659e+02,4.3468614659e-01,1.0842564251e+17,1.0842564251e+17,6.5202921989e+02,1.3040584398e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,9.4262249469e+19,9.4262249469e+16,6.4378329435e-01,9.1044706609e-01,9.1044706609e-01,1.2875665887e+00,6.4378329435e-04,9.1044706609e-04,9.1044706609e-04,1.2875665887e-03,2.1474299208e-09,3.0369245183e-09,0,0.0000000000e+00,inf,4.5998955401e+20,1.4576189381e+13,9.1997910801e+20,2.9152378762e+13,8.7936991195e-21,8.9640154123e-22,-4.1445693008e-01,2025-11-22T13:30:24.757085,1.6180339887e+00
Star_0568,1.4032440740e-01,2.7910524632e+29,5.2175597342e+19,5.2175597342e+16,3.4876736191e+08,5.5148078789e+03,1.6908836680e+03,4.1453605822e+02,4.1453605822e-01,1.2586503950e+17,1.2586503950e+17,6.2180408733e+02,1.2436081747e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.0435119468e+20,1.0435119468e+17,5.9752096370e-01,8.4502225067e-01,8.4502225067e-01,1.1950419274e+00,5.9752096370e-04,8.4502225067e-04,8.4502225067e-04,1.1950419274e-03,1.9931153962e-09,2.8186908247e-09,0,0.0000000000e+00,inf,5.4864844337e+20,1.7385620052e+13,1.0972968867e+21,3.4771240105e+13,6.8428790517e-21,6.9754118774e-22,-3.5703130206e-01,2025-11-22T13:30:24.757085,1.6180339887e+00
Star_0569,4.9585009470e-01,9.8624583836e+29,2.4084985938e+19,2.4084985938e+16,1.6099589531e+08,2.5457124975e+03,7.8053556530e+02,1.4648039321e+03,1.4648039321e+00,1.6442464012e+16,1.6442464012e+16,2.1972058981e+03,4.3944117962e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,4.8169971877e+19,4.8169971877e+16,1.6531880415e+00,2.3379609494e+00,2.3379609494e+00,3.3063760829e+00,1.6531880415e-03,2.3379609494e-03,2.3379609494e-03,3.3063760829e-03,5.5144417324e-09,7.7985982869e-09,0,2.2204460493e-16,inf,9.1538546116e+19,2.9006814877e+12,1.8307709223e+20,5.8013629754e+12,1.1347445697e-19,1.1567222932e-20,-2.7330307004e+00,2025-11-22T13:30:24.757586,1.6180339887e+00
Star_0570,1.6800513810e-01,3.3416221968e+29,9.9528862663e+19,9.9528862663e+16,6.6529988411e+08,1.0519909382e+04,3.2254873339e+03,4.9630843985e+02,4.9630843985e-01,2.0053832390e+17,2.0053832390e+17,7.4446265977e+02,1.4889253195e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.9905772533e+20,1.9905772533e+17,4.7337684925e-01,6.6945596032e-01,6.6945596032e-01,9.4675369850e-01,4.7337684925e-04,6.6945596032e-04,6.6945596032e-04,9.4675369850e-04,1.5790152041e-09,2.2330647168e-09,0,0.0000000000e+00,inf,1.3210580292e+21,4.1861802836e+13,2.6421160583e+21,8.3723605671e+13,2.2514639011e-21,2.2950702356e-22,-2.2408564141e-01,2025-11-22T13:30:24.757586,1.6180339887e+00
Star_0571,1.9609953285e+00,3.9004197084e+30,7.3278789572e+19,7.3278789572e+16,4.8983148110e+08,7.7453535115e+03,2.3747865824e+03,5.7930283743e+03,5.7930283743e+00,1.2649478794e+16,1.2649478794e+16,8.6895425614e+03,1.7379085123e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.4655757914e+20,1.4655757914e+17,1.8848178646e+00,2.6655349867e+00,2.6655349867e+00,3.7696357292e+00,1.8848178646e-03,2.6655349867e-03,2.6655349867e-03,3.7696357292e-03,6.2870756562e-09,8.8912676607e-09,0,2.2204460493e-16,inf,2.4428048068e+20,7.7407813231e+12,4.8856096137e+20,1.5481562646e+13,4.8479763428e-20,4.9418719091e-21,-3.5525383828e+00,2025-11-22T13:30:24.757586,1.6180339887e+00
Star_0572,1.4578033292e+00,2.8995708218e+30,7.1464059489e+19,7.1464059489e+16,4.7770093241e+08,7.5535418549e+03,2.3159756130e+03,4.3065355268e+03,4.3065355268e+00,1.6594327167e+16,1.6594327167e+16,6.4598032903e+03,1.2919606581e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.4292811898e+20,1.4292811898e+17,1.6456060713e+00,2.3272384244e+00,2.3272384244e+00,3.2912121427e+00,1.6456060713e-03,2.3272384244e-03,2.3272384244e-03,3.2912121427e-03,5.4891510024e-09,7.7628317935e-09,0,2.2204460493e-16,inf,2.7286112782e+20,8.6464473793e+12,5.4572225564e+20,1.7292894759e+13,3.7893444081e-20,3.8627363997e-21,-2.7080193421e+00,2025-11-22T13:30:24.757586,1.6180339887e+00
Star_0573,2.3212952670e-01,4.6170562861e+29,8.4015576557e+19,8.4015576557e+16,5.6160144757e+08,8.8802004605e+03,2.7227396233e+03,6.8573999904e+02,6.8573999904e-01,1.2251812155e+17,1.2251812155e+17,1.0286099986e+03,2.0572199971e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.6803115311e+20,1.6803115311e+17,6.0562743468e-01,8.5648653186e-01,8.5648653186e-01,1.2112548694e+00,6.0562743468e-04,8.5648653186e-04,8.5648653186e-04,1.2112548694e-03,2.0201556727e-09,2.8569315505e-09,0,0.0000000000e+00,inf,8.7163395509e+20,2.7620413311e+13,1.7432679102e+21,5.5240826621e+13,4.3656736603e-21,4.4502279922e-22,-3.6678458963e-01,2025-11-22T13:30:24.757586,1.6180339887e+00
Star_0574,3.8284706640e-01,7.6148281507e+29,8.5768553962e+19,8.5768553962e+16,5.7331921097e+08,9.0654850398e+03,2.7795493393e+03,1.1309786854e+03,1.1309786854e+00,7.5835694404e+16,7.5835694404e+16,1.6964680281e+03,3.3929360561e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.7153710792e+20,1.7153710792e+17,7.6978398434e-01,1.0886389508e+00,1.0886389508e+00,1.5395679687e+00,7.6978398434e-04,1.0886389508e-03,1.0886389508e-03,1.5395679687e-03,2.5677229824e-09,3.6313086661e-09,0,0.0000000000e+00,inf,7.0006616016e+20,2.2183757959e+13,1.4001323203e+21,4.4367515917e+13,6.9089118935e-21,7.0427236427e-22,-5.9256738255e-01,2025-11-22T13:30:24.757586,1.6180339887e+00
Star_0575,2.6865067255e+00,5.3434618770e+30,1.8183871345e+19,1.8183871345e+16,1.2154994215e+08,1.9219819623e+03,5.8929485515e+02,7.9362808581e+03,7.9362808581e+00,2.2912333460e+15,2.2912333460e+15,1.1904421287e+04,2.3808842574e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,3.6367742691e+19,3.6367742691e+16,4.4286467927e+00,6.2630523572e+00,6.2630523572e+00,8.8572935854e+00,4.4286467927e-03,6.2630523572e-03,6.2630523572e-03,8.8572935854e-03,1.4772375604e-08,2.0891293927e-08,0,2.2204460493e-16,inf,2.5798542673e+19,8.1750648569e+11,5.1597085346e+19,1.6350129714e+12,1.0785883843e-18,1.0994784753e-19,-1.9612912415e+01,2025-11-22T13:30:24.757586,1.6180339887e+00
Star_0576,2.9367921480e-01,5.8412795824e+29,4.1781232190e+19,4.1781232190e+16,2.7928631143e+08,4.4161539151e+03,1.3540276822e+03,8.6756556711e+02,8.6756556711e-01,4.8159163727e+16,4.8159163727e+16,1.3013483507e+03,2.6026967013e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,8.3562464381e+19,8.3562464381e+16,9.6597577823e-01,1.3660960465e+00,1.3660960465e+00,1.9319515565e+00,9.6597577823e-04,1.3660960465e-03,1.3660960465e-03,1.9319515565e-03,3.2221483645e-09,4.5568059170e-09,0,0.0000000000e+00,inf,2.7176584562e+20,8.6117399807e+12,5.4353169123e+20,1.7223479961e+13,2.2333214106e-20,2.2765763615e-21,-9.3310920413e-01,2025-11-22T13:30:24.757586,1.6180339887e+00
Star_0577,2.6988099870e-01,5.3679330641e+29,6.6141117017e+19,6.6141117017e+16,4.4211976616e+08,6.9909224202e+03,2.1434720490e+03,7.9726262496e+02,7.9726262496e-01,8.2960262962e+16,8.2960262962e+16,1.1958939374e+03,2.3917878749e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.3228223403e+20,1.3228223403e+17,7.3598785038e-01,1.0408439998e+00,1.0408439998e+00,1.4719757008e+00,7.3598785038e-04,1.0408439998e-03,1.0408439998e-03,1.4719757008e-03,2.4549912139e-09,3.4718818702e-09,0,0.0000000000e+00,inf,5.6465184096e+20,1.7892737121e+13,1.1293036819e+21,3.5785474241e+13,8.1897334115e-21,8.3483521014e-22,-5.4167811591e-01,2025-11-22T13:30:24.757586,1.6180339887e+00
Star_0578,2.4129542880e-01,4.7993660788e+29,1.9001168662e+19,1.9001168662e+16,1.2701315951e+08,2.0083678958e+03,6.1578146489e+02,7.1281723383e+02,7.1281723383e-01,2.6656438369e+16,2.6656438369e+16,1.0692258507e+03,2.1384517015e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,3.8002337324e+19,3.8002337324e+16,1.2983884520e+00,1.8361985581e+00,1.8361985581e+00,2.5967769041e+00,1.2983884520e-03,1.8361985581e-03,1.8361985581e-03,2.5967769041e-03,4.3309576922e-09,6.1248991063e-09,0,0.0000000000e+00,inf,9.1950805300e+19,2.9137451929e+12,1.8390161060e+20,5.8274903858e+12,8.8721520363e-20,9.0439878045e-21,-1.6858125724e+00,2025-11-22T13:30:24.757586,1.6180339887e+00
Star_0579,4.4804176870e-01,8.9115507794e+29,4.0175853590e+19,4.0175853590e+16,2.6855517106e+08,4.2464700973e+03,1.3020012830e+03,1.3235720867e+03,1.3235720867e+00,3.0354110663e+16,3.0354110663e+16,1.9853581300e+03,3.9707162601e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,8.0351707181e+19,8.0351707181e+16,1.2167376548e+00,1.7207268933e+00,1.7207268933e+00,2.4334753097e+00,1.2167376548e-03,1.7207268933e-03,1.7207268933e-03,2.4334753097e-03,4.0585999493e-09,5.7397270925e-09,0,0.0000000000e+00,inf,2.0746652492e+20,6.5742174600e+12,4.1493304983e+20,1.3148434920e+13,3.6849261145e-20,3.7562957335e-21,-1.4804505207e+00,2025-11-22T13:30:24.757586,1.6180339887e+00
Star_0580,1.6766522070e-01,3.3348612397e+29,6.9978823973e+19,6.9978823973e+16,4.6777288752e+08,7.3965568093e+03,2.2678427577e+03,4.9530428083e+02,4.9530428083e-01,1.4128451274e+17,1.4128451274e+17,7.4295642124e+02,1.4859128425e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.3995764795e+20,1.3995764795e+17,5.6397314704e-01,7.9757847335e-01,7.9757847335e-01,1.1279462941e+00,5.6397314704e-04,7.9757847335e-04,7.9757847335e-04,1.1279462941e-03,1.8812119251e-09,2.6604354181e-09,0,0.0000000000e+00,inf,7.7962917368e+20,2.4704957718e+13,1.5592583474e+21,4.9409915436e+13,4.5451708463e-21,4.6332016781e-22,-3.1806571058e-01,2025-11-22T13:30:24.758724,1.6180339887e+00
Star_0581,2.3505546680e-01,4.6752532347e+29,8.8046438514e+19,8.8046438514e+16,5.8854571199e+08,9.3062507678e+03,2.8533700137e+03,6.9438359638e+02,6.9438359638e-01,1.2679798165e+17,1.2679798165e+17,1.0415753946e+03,2.0831507892e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.7609287703e+20,1.7609287703e+17,5.9531871384e-01,8.4190779904e-01,8.4190779904e-01,1.1906374277e+00,5.9531871384e-04,8.4190779904e-04,8.4190779904e-04,1.1906374277e-03,1.9857694814e-09,2.8083021323e-09,0,0.0000000000e+00,inf,9.2927044953e+20,2.9446803608e+13,1.8585408991e+21,5.8893607215e+13,4.0251982593e-21,4.1031582664e-22,-3.5440437104e-01,2025-11-22T13:30:24.758724,1.6180339887e+00
Star_0582,1.0696047700e-01,2.1274438875e+29,2.0316721138e+19,2.0316721138e+16,1.3580695948e+08,2.1474179409e+03,6.5841530733e+02,3.1597478545e+02,3.1597478545e-01,6.4298551891e+16,6.4298551891e+16,4.7396217817e+02,9.4792435634e+02,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,4.0633442277e+19,4.0633442277e+16,8.3599775098e-01,1.1822793575e+00,1.1822793575e+00,1.6719955020e+00,8.3599775098e-04,1.1822793575e-03,1.1822793575e-03,1.6719955020e-03,2.7885883339e-09,3.9436594417e-09,0,0.0000000000e+00,inf,1.5269625259e+20,4.8386522609e+12,3.0539250518e+20,9.6773045218e+12,3.4399853937e-20,3.5066110027e-21,-6.9889223964e-01,2025-11-22T13:30:24.758724,1.6180339887e+00
Star_0583,1.6921084468e+00,3.3656037007e+30,5.1267833997e+19,5.1267833997e+16,3.4269942511e+08,5.4188599510e+03,1.6614652752e+03,4.9987024967e+03,4.9987024967e+00,1.0256228297e+16,1.0256228297e+16,7.4980537451e+03,1.4996107490e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.0253566799e+20,1.0253566799e+17,2.0932054913e+00,2.9602395946e+00,2.9602395946e+00,4.1864109826e+00,2.0932054913e-03,2.9602395946e-03,2.9602395946e-03,4.1864109826e-03,6.9821819576e-09,9.8742964195e-09,0,2.2204460493e-16,inf,1.5389091164e+20,4.8765087218e+12,3.0778182328e+20,9.7530174435e+12,8.5463123506e-20,8.7118372585e-21,-4.3815092287e+00,2025-11-22T13:30:24.758724,1.6180339887e+00
Star_0584,1.8914344400e+00,3.7620631012e+30,1.7584516090e+19,1.7584516090e+16,1.1754355675e+08,1.8586318666e+03,5.6987121527e+02,5.5875367064e+03,5.5875367064e+00,3.1470962991e+15,3.1470962991e+15,8.3813050595e+03,1.6762610119e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,3.5169032179e+19,3.5169032179e+16,3.7787720028e+00,5.3439906154e+00,5.3439906154e+00,7.5575440055e+00,3.7787720028e-03,5.3439906154e-03,5.3439906154e-03,7.5575440055e-03,1.2604626641e-08,1.7825633944e-08,0,2.2204460493e-16,inf,2.9238803783e+19,9.2652178184e+11,5.8477607565e+19,1.8530435637e+12,8.1202791002e-19,8.2775525996e-20,-1.4279117849e+01,2025-11-22T13:30:24.758724,1.6180339887e+00
